Vardas Pavarde ND1 ND2 ND3 ND4 ND5 ND6 ND7 ND8 ND9 Egzaminas
Vardas93859 Pavarde93859 9 8 8 2 5 1 8 6 5 5
Vardas93860 Pavarde93860 10 9 10 9 7 1 1 9 3 9
Vardas93861 Pavarde93861 3 9 1 5 1 2 2 10 7 9
Vardas93862 Pavarde93862 2 5 7 10 4 9 7 9 8 9
Vardas93863 Pavarde93863 6 3 1 10 4 5 9 10 7 3
Vardas93864 Pavarde93864 10 7 1 10 3 5 4 8 1 5
Vardas93865 Pavarde93865 8 5 1 3 9 10 9 6 1 3
Vardas93866 Pavarde93866 3 9 2 4 2 7 1 9 3 8
Vardas93867 Pavarde93867 9 6 7 5 9 9 1 9 6 2
Vardas93868 Pavarde93868 1 1 1 1 9 5 2 4 10 3
Vardas93869 Pavarde93869 6 9 4 2 3 9 1 5 10 1
Vardas93870 Pavarde93870 8 9 2 6 6 10 3 8 4 8
Vardas93871 Pavarde93871 9 2 8 9 6 7 9 2 6 6
Vardas93872 Pavarde93872 2 6 4 9 8 2 2 10 8 9
Vardas93873 Pavarde93873 5 2 3 4 3 3 7 2 5 7
Vardas93874 Pavarde93874 7 1 1 9 9 4 10 5 4 1
Vardas93875 Pavarde93875 2 9 1 7 4 5 6 2 10 8
Vardas93876 Pavarde93876 8 3 4 1 6 7 8 9 7 3
Vardas93877 Pavarde93877 3 9 2 10 2 7 4 9 6 8
Vardas93878 Pavarde93878 6 3 4 7 7 8 5 1 1 8
Vardas93879 Pavarde93879 3 1 5 7 7 5 3 1 8 9
Vardas93880 Pavarde93880 2 2 8 10 7 2 1 1 3 6
Vardas93881 Pavarde93881 7 9 8 3 2 1 4 9 4 4
Vardas93882 Pavarde93882 6 6 7 5 6 5 6 10 2 6
Vardas93883 Pavarde93883 5 10 4 4 1 1 4 3 10 9
Vardas93884 Pavarde93884 10 2 7 9 10 1 10 9 9 6
Vardas93885 Pavarde93885 3 9 8 7 1 10 8 10 5 2
Vardas93886 Pavarde93886 2 4 9 8 3 6 10 5 4 3
Vardas93887 Pavarde93887 3 3 2 3 9 6 10 4 8 1
Vardas93888 Pavarde93888 10 5 7 1 4 5 9 1 6 6
Vardas93889 Pavarde93889 2 4 4 1 8 1 10 3 7 10
Vardas93890 Pavarde93890 10 10 4 8 4 2 2 6 3 2
Vardas93891 Pavarde93891 10 5 6 4 10 3 9 9 7 9
Vardas93892 Pavarde93892 10 2 5 9 7 3 4 1 8 9
Vardas93893 Pavarde93893 7 9 7 7 2 10 2 2 5 9
Vardas93894 Pavarde93894 1 2 2 2 3 8 8 6 1 1
Vardas93895 Pavarde93895 2 5 5 6 6 2 6 6 2 3
Vardas93896 Pavarde93896 10 10 6 1 6 10 7 6 9 5
Vardas93897 Pavarde93897 7 3 2 6 5 8 6 6 6 4
Vardas93898 Pavarde93898 10 3 3 7 9 3 5 6 1 1
Vardas93899 Pavarde93899 6 8 6 4 8 2 7 7 1 10
Vardas93900 Pavarde93900 5 7 9 3 4 5 9 10 1 5
Vardas93901 Pavarde93901 1 6 1 4 1 3 1 3 1 10
Vardas93902 Pavarde93902 9 2 1 8 6 8 2 10 9 10
Vardas93903 Pavarde93903 9 4 5 9 8 2 1 10 10 8
Vardas93904 Pavarde93904 3 2 9 7 6 2 4 2 4 1
Vardas93905 Pavarde93905 1 5 3 9 10 4 3 2 4 9
Vardas93906 Pavarde93906 3 8 9 7 4 6 10 4 9 8
Vardas93907 Pavarde93907 8 7 6 1 10 6 4 3 9 9
Vardas93908 Pavarde93908 1 9 2 10 9 5 2 3 5 8
Vardas93909 Pavarde93909 6 9 2 2 3 10 3 8 8 5
Vardas93910 Pavarde93910 10 10 6 7 2 9 1 5 10 5
Vardas93911 Pavarde93911 2 3 4 10 10 1 8 6 1 9
Vardas93912 Pavarde93912 8 6 4 1 5 3 5 7 4 3
Vardas93913 Pavarde93913 8 7 5 5 1 8 9 10 1 8
Vardas93914 Pavarde93914 1 8 9 4 1 8 9 5 6 5
Vardas93915 Pavarde93915 10 5 10 10 2 6 7 8 6 3
Vardas93916 Pavarde93916 3 4 4 1 4 8 9 1 9 1
Vardas93917 Pavarde93917 8 6 6 6 7 6 2 9 7 10
Vardas93918 Pavarde93918 2 1 4 8 1 2 6 6 5 7
Vardas93919 Pavarde93919 8 5 9 5 6 6 9 9 8 2
Vardas93920 Pavarde93920 10 7 4 8 7 5 4 5 7 1
Vardas93921 Pavarde93921 6 9 6 5 10 5 8 10 1 9
Vardas93922 Pavarde93922 2 5 2 9 6 4 10 4 7 2
Vardas93923 Pavarde93923 2 10 8 7 9 4 6 6 2 6
Vardas93924 Pavarde93924 9 3 1 6 7 5 5 2 10 7
Vardas93925 Pavarde93925 10 5 8 8 2 4 1 6 3 10
Vardas93926 Pavarde93926 7 5 5 4 2 6 1 3 9 7
Vardas93927 Pavarde93927 6 7 7 4 10 4 9 6 8 8
Vardas93928 Pavarde93928 10 5 6 8 2 4 6 10 1 9
Vardas93929 Pavarde93929 5 7 2 3 2 10 9 8 6 10
Vardas93930 Pavarde93930 1 8 3 8 2 10 6 2 8 3
Vardas93931 Pavarde93931 3 9 1 5 7 7 4 10 2 4
Vardas93932 Pavarde93932 3 1 7 3 2 3 7 2 3 8
Vardas93933 Pavarde93933 6 4 4 7 3 4 7 4 5 10
Vardas93934 Pavarde93934 6 5 3 2 1 9 2 4 8 9
Vardas93935 Pavarde93935 10 7 7 5 10 4 4 10 8 8
Vardas93936 Pavarde93936 6 4 4 4 6 8 4 3 6 5
Vardas93937 Pavarde93937 4 2 7 7 4 9 6 2 10 10
Vardas93938 Pavarde93938 1 1 10 9 3 4 3 8 6 9
Vardas93939 Pavarde93939 10 10 6 4 9 4 4 8 6 9
Vardas93940 Pavarde93940 5 7 3 5 3 10 4 1 1 2
Vardas93941 Pavarde93941 9 10 8 8 8 4 3 3 4 5
Vardas93942 Pavarde93942 3 8 6 9 3 8 5 1 8 3
Vardas93943 Pavarde93943 9 5 3 8 6 1 7 7 5 7
Vardas93944 Pavarde93944 10 6 2 5 3 3 3 4 8 9
Vardas93945 Pavarde93945 1 10 8 8 10 9 9 10 10 3
Vardas93946 Pavarde93946 8 8 7 6 1 3 6 10 10 1
Vardas93947 Pavarde93947 6 3 10 8 5 5 4 3 9 4
Vardas93948 Pavarde93948 10 8 7 3 9 8 3 5 4 6
Vardas93949 Pavarde93949 3 2 1 10 10 5 3 6 5 1
Vardas93950 Pavarde93950 7 6 7 7 1 8 2 1 1 7
Vardas93951 Pavarde93951 8 7 1 10 4 4 6 3 6 9
Vardas93952 Pavarde93952 3 4 10 7 2 1 6 10 10 7
Vardas93953 Pavarde93953 1 6 9 9 7 8 8 1 9 3
Vardas93954 Pavarde93954 2 9 10 10 5 1 10 9 8 7
Vardas93955 Pavarde93955 4 4 9 6 3 3 9 9 4 4
Vardas93956 Pavarde93956 10 10 3 9 3 7 4 1 2 2
Vardas93957 Pavarde93957 7 1 1 3 10 4 7 7 4 2
Vardas93958 Pavarde93958 1 6 4 7 6 5 10 2 6 8
Vardas93959 Pavarde93959 8 6 4 7 4 8 10 10 3 1
Vardas93960 Pavarde93960 5 9 4 8 8 5 7 10 5 2
Vardas93961 Pavarde93961 4 10 8 9 1 6 4 6 6 3
Vardas93962 Pavarde93962 10 1 8 4 4 9 1 4 9 2
Vardas93963 Pavarde93963 10 8 9 7 5 10 8 6 3 3
Vardas93964 Pavarde93964 7 9 6 10 5 2 4 3 5 4
Vardas93965 Pavarde93965 5 3 8 4 2 8 6 3 9 1
Vardas93966 Pavarde93966 8 8 2 4 10 6 4 3 10 2
Vardas93967 Pavarde93967 9 4 9 5 5 1 10 3 9 10
Vardas93968 Pavarde93968 2 6 5 9 4 9 3 8 2 1
Vardas93969 Pavarde93969 7 1 10 7 10 7 4 7 6 8
Vardas93970 Pavarde93970 8 5 1 7 6 10 10 9 2 10
Vardas93971 Pavarde93971 2 4 6 1 7 2 10 6 9 7
Vardas93972 Pavarde93972 2 2 9 4 6 7 4 4 2 7
Vardas93973 Pavarde93973 10 5 9 10 9 5 3 9 4 2
Vardas93974 Pavarde93974 5 4 2 7 7 7 3 1 2 10
Vardas93975 Pavarde93975 2 5 2 6 8 8 1 1 10 4
Vardas93976 Pavarde93976 8 5 1 4 8 8 1 2 7 9
Vardas93977 Pavarde93977 10 2 8 9 8 4 7 3 1 9
Vardas93978 Pavarde93978 7 5 5 3 2 3 4 1 1 4
Vardas93979 Pavarde93979 1 10 1 10 6 7 4 2 4 9
Vardas93980 Pavarde93980 8 8 8 7 8 2 7 6 1 6
Vardas93981 Pavarde93981 2 9 5 10 10 10 1 6 5 3
Vardas93982 Pavarde93982 4 9 9 5 5 2 3 9 6 4
Vardas93983 Pavarde93983 3 4 3 10 5 6 6 9 7 4
Vardas93984 Pavarde93984 6 7 9 9 9 1 8 9 2 7
Vardas93985 Pavarde93985 10 1 8 1 10 4 8 5 8 2
Vardas93986 Pavarde93986 10 7 2 1 1 8 6 9 9 8
Vardas93987 Pavarde93987 6 1 8 10 2 3 1 6 7 7
Vardas93988 Pavarde93988 8 8 6 3 2 10 1 1 9 5
Vardas93989 Pavarde93989 4 3 1 9 3 3 4 8 6 6
Vardas93990 Pavarde93990 10 10 4 7 2 8 6 3 3 8
Vardas93991 Pavarde93991 4 8 5 5 4 3 10 5 10 1
Vardas93992 Pavarde93992 10 5 5 1 6 5 2 4 4 10
Vardas93993 Pavarde93993 4 1 4 5 9 10 4 9 7 6
Vardas93994 Pavarde93994 1 10 7 8 6 6 7 2 1 5
Vardas93995 Pavarde93995 3 8 6 9 6 5 5 2 7 7
Vardas93996 Pavarde93996 7 6 7 10 8 6 2 7 8 5
Vardas93997 Pavarde93997 2 6 7 3 4 3 3 3 4 4
Vardas93998 Pavarde93998 6 4 1 10 6 7 1 5 8 9
Vardas93999 Pavarde93999 6 10 6 4 9 1 4 9 10 4
Vardas94000 Pavarde94000 4 3 3 8 1 4 2 8 7 2
Vardas94001 Pavarde94001 8 2 3 9 9 3 7 2 1 9
Vardas94002 Pavarde94002 8 3 4 2 10 5 7 2 6 10
Vardas94003 Pavarde94003 10 1 10 10 4 2 8 7 4 6
Vardas94004 Pavarde94004 10 7 1 6 2 1 9 6 8 6
Vardas94005 Pavarde94005 10 5 8 8 8 5 6 6 2 2
Vardas94006 Pavarde94006 10 3 10 2 4 5 8 4 10 5
Vardas94007 Pavarde94007 7 7 5 4 9 2 5 1 9 10
Vardas94008 Pavarde94008 1 9 5 8 9 3 2 8 8 3
Vardas94009 Pavarde94009 9 3 1 9 10 5 5 6 8 8
Vardas94010 Pavarde94010 8 2 8 1 6 7 10 10 4 9
Vardas94011 Pavarde94011 6 5 5 10 6 8 7 6 7 3
Vardas94012 Pavarde94012 9 9 9 3 1 8 10 6 8 8
Vardas94013 Pavarde94013 3 6 6 6 4 8 2 1 8 10
Vardas94014 Pavarde94014 9 2 5 3 9 3 9 2 2 6
Vardas94015 Pavarde94015 5 9 5 4 5 3 9 6 3 3
Vardas94016 Pavarde94016 3 9 8 4 3 9 6 8 8 7
Vardas94017 Pavarde94017 10 1 7 1 8 1 5 6 10 7
Vardas94018 Pavarde94018 9 1 4 8 2 9 6 1 8 10
Vardas94019 Pavarde94019 2 8 3 6 1 3 5 10 8 4
Vardas94020 Pavarde94020 4 1 7 6 6 3 9 7 10 10
Vardas94021 Pavarde94021 6 7 1 10 4 6 10 8 10 2
Vardas94022 Pavarde94022 10 5 3 2 2 4 2 9 8 7
Vardas94023 Pavarde94023 3 5 7 9 5 9 2 1 10 7
Vardas94024 Pavarde94024 1 9 1 3 6 3 7 8 6 5
Vardas94025 Pavarde94025 7 1 10 2 3 5 9 9 8 4
Vardas94026 Pavarde94026 2 2 5 4 8 5 8 6 6 10
Vardas94027 Pavarde94027 10 10 6 8 9 10 9 9 2 3
Vardas94028 Pavarde94028 8 8 1 10 8 10 1 6 9 10
Vardas94029 Pavarde94029 2 3 4 1 7 3 2 10 2 10
Vardas94030 Pavarde94030 3 2 9 8 7 1 6 8 1 7
Vardas94031 Pavarde94031 8 4 3 3 5 4 7 9 2 6
Vardas94032 Pavarde94032 7 4 2 4 10 6 4 2 2 7
Vardas94033 Pavarde94033 9 3 8 5 5 1 5 9 1 1
Vardas94034 Pavarde94034 1 3 9 2 8 6 4 3 7 5
Vardas94035 Pavarde94035 9 4 2 6 8 7 10 4 8 8
Vardas94036 Pavarde94036 2 2 9 2 1 4 7 3 7 4
Vardas94037 Pavarde94037 1 2 3 2 1 3 7 5 10 4
Vardas94038 Pavarde94038 1 4 5 3 2 2 6 4 6 2
Vardas94039 Pavarde94039 6 9 6 2 7 3 9 10 1 4
Vardas94040 Pavarde94040 10 6 7 3 6 3 5 7 10 8
Vardas94041 Pavarde94041 1 7 8 9 4 10 3 4 2 4
Vardas94042 Pavarde94042 7 3 6 1 7 5 6 1 10 4
Vardas94043 Pavarde94043 10 4 10 1 8 3 6 1 7 2
Vardas94044 Pavarde94044 4 7 9 9 7 1 8 1 8 6
Vardas94045 Pavarde94045 3 10 9 10 3 7 6 4 9 9
Vardas94046 Pavarde94046 6 9 2 8 7 6 6 6 6 5
Vardas94047 Pavarde94047 8 6 3 4 8 4 6 1 8 6
Vardas94048 Pavarde94048 8 9 6 4 9 4 4 7 9 4
Vardas94049 Pavarde94049 1 4 7 6 8 4 1 10 4 7
Vardas94050 Pavarde94050 3 2 1 4 5 10 7 6 1 3
Vardas94051 Pavarde94051 1 1 3 10 10 2 10 9 1 5
Vardas94052 Pavarde94052 1 7 10 2 4 4 5 1 2 2
Vardas94053 Pavarde94053 4 6 7 4 10 9 10 1 3 8
Vardas94054 Pavarde94054 3 2 9 7 10 8 1 1 2 5
Vardas94055 Pavarde94055 8 7 8 4 6 10 10 9 8 7
Vardas94056 Pavarde94056 8 3 9 3 5 1 4 6 4 1
Vardas94057 Pavarde94057 1 1 8 4 4 2 8 3 9 4
Vardas94058 Pavarde94058 3 8 9 1 1 9 3 7 10 2
Vardas94059 Pavarde94059 2 10 10 3 2 9 4 10 2 6
Vardas94060 Pavarde94060 2 5 7 10 2 2 10 8 6 10
Vardas94061 Pavarde94061 8 1 7 6 10 10 2 3 10 6
Vardas94062 Pavarde94062 1 4 4 3 9 1 3 10 9 4
Vardas94063 Pavarde94063 1 5 6 9 10 10 3 5 2 10
Vardas94064 Pavarde94064 6 8 10 5 3 1 4 4 9 10
Vardas94065 Pavarde94065 9 5 7 10 1 8 7 3 5 4
Vardas94066 Pavarde94066 8 8 2 2 9 7 1 2 10 10
Vardas94067 Pavarde94067 3 5 6 4 5 2 5 5 9 8
Vardas94068 Pavarde94068 1 5 9 9 6 5 1 10 3 8
Vardas94069 Pavarde94069 7 8 8 4 10 1 5 3 4 4
Vardas94070 Pavarde94070 9 5 5 8 6 5 3 1 1 6
Vardas94071 Pavarde94071 10 8 6 4 9 3 8 5 7 3
Vardas94072 Pavarde94072 8 5 4 10 1 1 10 2 6 1
Vardas94073 Pavarde94073 5 1 10 9 9 9 4 9 2 3
Vardas94074 Pavarde94074 7 7 8 10 2 2 3 6 6 6
Vardas94075 Pavarde94075 10 7 7 4 6 4 3 7 2 5
Vardas94076 Pavarde94076 3 9 8 4 3 3 7 9 7 9
Vardas94077 Pavarde94077 8 3 2 10 1 3 5 7 5 9
Vardas94078 Pavarde94078 3 2 10 8 5 4 7 2 8 6
Vardas94079 Pavarde94079 7 3 4 3 8 7 4 1 6 7
Vardas94080 Pavarde94080 7 7 8 9 9 5 8 4 10 10
Vardas94081 Pavarde94081 6 10 1 8 5 9 3 3 7 3
Vardas94082 Pavarde94082 8 6 9 10 8 1 6 4 9 8
Vardas94083 Pavarde94083 2 9 7 5 10 7 2 2 1 4
Vardas94084 Pavarde94084 4 10 2 3 2 2 9 10 3 6
Vardas94085 Pavarde94085 4 1 10 1 1 5 3 4 5 2
Vardas94086 Pavarde94086 6 3 2 2 9 4 5 1 8 2
Vardas94087 Pavarde94087 3 4 5 4 10 6 6 1 8 4
Vardas94088 Pavarde94088 7 10 8 10 6 7 7 3 9 2
Vardas94089 Pavarde94089 8 8 3 9 7 8 9 3 10 5
Vardas94090 Pavarde94090 4 9 6 5 1 3 4 4 6 2
Vardas94091 Pavarde94091 3 7 3 4 3 7 9 3 5 3
Vardas94092 Pavarde94092 9 3 2 4 9 4 4 5 7 2
Vardas94093 Pavarde94093 4 3 4 8 8 10 5 4 10 10
Vardas94094 Pavarde94094 2 4 8 8 6 1 9 9 8 1
Vardas94095 Pavarde94095 7 9 9 4 3 7 10 9 3 1
Vardas94096 Pavarde94096 7 1 7 9 1 5 3 7 8 4
Vardas94097 Pavarde94097 7 4 9 4 3 3 3 4 8 5
Vardas94098 Pavarde94098 10 2 2 3 9 9 8 10 3 1
Vardas94099 Pavarde94099 4 3 5 7 6 1 3 5 9 1
Vardas94100 Pavarde94100 9 3 9 7 7 8 7 9 3 6
Vardas94101 Pavarde94101 5 4 7 3 9 2 9 1 8 1
Vardas94102 Pavarde94102 7 10 9 6 3 4 8 5 7 2
Vardas94103 Pavarde94103 2 4 3 1 2 8 7 9 9 10
Vardas94104 Pavarde94104 9 10 3 4 1 3 1 9 3 7
Vardas94105 Pavarde94105 7 2 7 8 2 8 7 1 10 9
Vardas94106 Pavarde94106 10 9 9 4 9 8 6 3 1 10
Vardas94107 Pavarde94107 6 2 4 8 8 4 6 1 9 2
Vardas94108 Pavarde94108 9 8 7 9 10 4 9 3 1 8
Vardas94109 Pavarde94109 3 3 4 7 7 10 7 10 5 2
Vardas94110 Pavarde94110 9 4 9 9 10 9 9 1 1 9
Vardas94111 Pavarde94111 6 8 5 8 8 8 8 3 1 7
Vardas94112 Pavarde94112 4 1 9 4 5 5 2 2 6 5
Vardas94113 Pavarde94113 10 8 5 3 3 9 5 9 3 4
Vardas94114 Pavarde94114 3 10 3 8 4 4 10 7 6 8
Vardas94115 Pavarde94115 7 5 1 5 8 5 1 6 3 10
Vardas94116 Pavarde94116 9 7 6 5 4 5 2 9 6 6
Vardas94117 Pavarde94117 5 1 4 9 6 5 10 1 4 3
Vardas94118 Pavarde94118 1 1 7 4 6 1 5 9 10 6
Vardas94119 Pavarde94119 6 2 2 9 6 5 7 5 9 2
Vardas94120 Pavarde94120 4 8 1 10 6 9 2 3 7 7
Vardas94121 Pavarde94121 9 9 1 6 7 10 6 7 2 9
Vardas94122 Pavarde94122 2 3 2 6 2 5 6 4 1 6
Vardas94123 Pavarde94123 7 6 8 6 1 5 9 5 6 4
Vardas94124 Pavarde94124 8 5 1 5 2 3 8 7 6 9
Vardas94125 Pavarde94125 10 2 9 10 10 1 8 4 2 8
Vardas94126 Pavarde94126 7 4 1 2 9 9 1 1 6 6
Vardas94127 Pavarde94127 6 2 3 1 8 5 9 9 8 9
Vardas94128 Pavarde94128 4 10 7 8 3 9 8 3 4 10
Vardas94129 Pavarde94129 8 6 4 1 7 5 6 8 2 9
Vardas94130 Pavarde94130 2 1 4 3 3 5 1 7 9 7
Vardas94131 Pavarde94131 8 1 5 2 8 7 2 4 2 4
Vardas94132 Pavarde94132 7 3 6 9 5 3 8 5 10 1
Vardas94133 Pavarde94133 7 6 7 10 4 4 5 7 2 2
Vardas94134 Pavarde94134 6 3 6 5 6 6 1 6 1 5
Vardas94135 Pavarde94135 8 2 9 4 8 1 3 3 10 7
Vardas94136 Pavarde94136 1 9 2 9 10 8 2 6 2 10
Vardas94137 Pavarde94137 6 6 9 5 8 4 6 10 6 9
Vardas94138 Pavarde94138 9 5 5 5 2 8 10 6 7 6
Vardas94139 Pavarde94139 2 8 10 2 10 4 7 1 9 1
Vardas94140 Pavarde94140 9 3 6 2 9 2 1 8 8 1
Vardas94141 Pavarde94141 5 7 4 4 3 5 9 5 10 7
Vardas94142 Pavarde94142 9 3 2 7 6 4 3 2 10 3
Vardas94143 Pavarde94143 6 8 6 1 7 8 5 7 3 6
Vardas94144 Pavarde94144 9 3 10 6 5 6 10 1 4 2
Vardas94145 Pavarde94145 10 2 6 2 1 3 6 1 10 6
Vardas94146 Pavarde94146 1 7 7 8 10 6 3 7 6 6
Vardas94147 Pavarde94147 10 9 1 3 5 7 1 4 3 6
Vardas94148 Pavarde94148 6 10 6 4 9 5 4 6 7 6
Vardas94149 Pavarde94149 3 6 7 3 4 2 8 8 9 1
Vardas94150 Pavarde94150 1 10 7 10 8 3 4 8 9 4
Vardas94151 Pavarde94151 9 10 4 5 4 8 9 9 9 3
Vardas94152 Pavarde94152 2 8 10 4 2 10 1 1 7 2
Vardas94153 Pavarde94153 2 10 3 7 2 6 1 1 1 6
Vardas94154 Pavarde94154 8 4 2 5 1 1 10 6 5 3
Vardas94155 Pavarde94155 6 10 3 7 2 3 8 2 8 3
Vardas94156 Pavarde94156 8 8 3 10 4 8 9 4 9 3
Vardas94157 Pavarde94157 8 2 6 9 4 1 8 7 5 3
Vardas94158 Pavarde94158 3 3 4 1 9 7 3 3 4 1
Vardas94159 Pavarde94159 10 4 10 7 9 2 3 7 1 3
Vardas94160 Pavarde94160 8 2 3 5 7 9 9 9 10 6
Vardas94161 Pavarde94161 5 2 1 2 1 8 5 5 3 3
Vardas94162 Pavarde94162 2 2 6 10 6 2 1 1 1 4
Vardas94163 Pavarde94163 1 4 6 2 5 6 7 7 2 4
Vardas94164 Pavarde94164 5 8 5 9 2 6 7 4 1 5
Vardas94165 Pavarde94165 6 8 8 6 4 8 5 9 9 5
Vardas94166 Pavarde94166 8 4 8 5 6 6 8 8 3 10
Vardas94167 Pavarde94167 10 5 8 9 9 2 1 4 10 10
Vardas94168 Pavarde94168 10 8 3 9 2 8 9 3 5 8
Vardas94169 Pavarde94169 6 6 6 7 2 10 1 2 1 7
Vardas94170 Pavarde94170 1 6 6 2 7 8 1 5 7 7
Vardas94171 Pavarde94171 5 6 5 1 6 5 10 7 3 5
Vardas94172 Pavarde94172 6 8 6 1 5 10 7 8 8 4
Vardas94173 Pavarde94173 6 5 9 10 2 5 5 10 2 10
Vardas94174 Pavarde94174 7 5 8 8 8 5 1 8 4 10
Vardas94175 Pavarde94175 1 1 4 3 7 8 5 10 5 4
Vardas94176 Pavarde94176 1 6 7 7 6 7 5 10 3 7
Vardas94177 Pavarde94177 2 8 10 6 5 5 8 7 3 1
Vardas94178 Pavarde94178 3 9 7 8 10 3 8 1 1 4
Vardas94179 Pavarde94179 4 8 5 10 6 1 7 8 2 1
Vardas94180 Pavarde94180 8 7 5 3 10 3 8 7 1 2
Vardas94181 Pavarde94181 1 3 10 9 6 10 9 5 4 1
Vardas94182 Pavarde94182 2 4 6 10 10 7 5 4 8 5
Vardas94183 Pavarde94183 6 2 5 3 10 6 9 1 5 1
Vardas94184 Pavarde94184 1 5 6 8 8 3 10 6 10 1
Vardas94185 Pavarde94185 8 7 2 5 7 5 8 6 8 8
Vardas94186 Pavarde94186 8 9 6 7 3 9 6 9 1 8
Vardas94187 Pavarde94187 3 5 6 2 1 2 3 6 8 8
Vardas94188 Pavarde94188 8 6 3 4 2 4 5 4 9 7
Vardas94189 Pavarde94189 5 2 7 8 8 2 5 7 4 7
Vardas94190 Pavarde94190 5 10 5 3 3 7 5 1 2 5
Vardas94191 Pavarde94191 3 3 1 8 4 6 5 3 4 5
Vardas94192 Pavarde94192 7 4 4 1 1 5 2 4 8 3
Vardas94193 Pavarde94193 6 1 8 7 4 4 8 6 4 2
Vardas94194 Pavarde94194 8 6 9 5 3 10 2 9 5 3
Vardas94195 Pavarde94195 1 10 10 10 1 9 9 9 1 1
Vardas94196 Pavarde94196 7 3 1 8 8 5 10 4 6 7
Vardas94197 Pavarde94197 6 4 2 4 6 6 10 6 9 10
Vardas94198 Pavarde94198 4 10 8 6 6 7 2 3 7 5
Vardas94199 Pavarde94199 10 10 2 8 3 1 2 7 3 2
Vardas94200 Pavarde94200 3 7 9 4 9 5 10 8 3 2
Vardas94201 Pavarde94201 2 7 1 9 4 8 1 7 9 6
Vardas94202 Pavarde94202 1 3 1 4 3 3 6 6 1 7
Vardas94203 Pavarde94203 4 6 9 10 3 6 9 7 5 7
Vardas94204 Pavarde94204 7 4 7 5 8 7 5 1 7 10
Vardas94205 Pavarde94205 8 1 7 7 3 5 4 2 7 4
Vardas94206 Pavarde94206 4 8 1 4 8 10 10 9 7 10
Vardas94207 Pavarde94207 5 7 9 9 9 8 9 6 7 4
Vardas94208 Pavarde94208 7 7 9 4 4 9 3 2 9 5
Vardas94209 Pavarde94209 10 5 9 8 6 7 3 3 7 4
Vardas94210 Pavarde94210 3 6 6 1 5 9 6 3 10 10
Vardas94211 Pavarde94211 9 4 3 10 8 10 8 6 6 3
Vardas94212 Pavarde94212 4 2 3 9 3 7 7 3 9 6
Vardas94213 Pavarde94213 7 8 9 2 10 6 10 4 8 3
Vardas94214 Pavarde94214 3 1 3 8 10 9 6 10 9 1
Vardas94215 Pavarde94215 10 9 5 9 5 7 1 5 10 2
Vardas94216 Pavarde94216 5 1 8 5 7 5 4 6 4 9
Vardas94217 Pavarde94217 2 3 2 8 3 1 2 2 4 6
Vardas94218 Pavarde94218 6 9 6 8 10 4 4 9 3 6
Vardas94219 Pavarde94219 7 9 7 2 5 5 7 7 1 4
Vardas94220 Pavarde94220 7 3 6 9 8 7 10 8 7 10
Vardas94221 Pavarde94221 10 7 10 9 6 4 8 3 1 7
Vardas94222 Pavarde94222 2 8 2 1 3 7 10 6 4 6
Vardas94223 Pavarde94223 2 5 9 8 2 8 7 1 4 2
Vardas94224 Pavarde94224 3 10 7 9 8 2 2 4 2 9
Vardas94225 Pavarde94225 9 2 8 6 6 5 9 2 2 8
Vardas94226 Pavarde94226 9 1 4 3 4 3 5 10 7 5
Vardas94227 Pavarde94227 4 3 1 1 2 5 4 2 9 2
Vardas94228 Pavarde94228 7 6 10 2 6 8 9 10 9 3
Vardas94229 Pavarde94229 5 5 10 2 8 7 2 7 10 2
Vardas94230 Pavarde94230 10 2 9 4 7 10 8 6 4 1
Vardas94231 Pavarde94231 4 1 3 9 6 2 6 4 3 4
Vardas94232 Pavarde94232 8 4 8 4 4 5 8 5 2 3
Vardas94233 Pavarde94233 10 4 8 10 6 8 8 4 2 6
Vardas94234 Pavarde94234 7 9 6 5 1 5 8 6 2 10
Vardas94235 Pavarde94235 6 8 9 9 5 7 10 7 10 5
Vardas94236 Pavarde94236 9 4 1 1 4 10 3 8 2 8
Vardas94237 Pavarde94237 10 2 5 3 7 4 9 9 3 10
Vardas94238 Pavarde94238 1 7 4 9 6 9 1 5 10 10
Vardas94239 Pavarde94239 8 3 9 2 2 10 1 7 10 6
Vardas94240 Pavarde94240 10 9 7 4 2 5 5 7 5 6
Vardas94241 Pavarde94241 2 1 4 7 8 1 5 3 4 9
Vardas94242 Pavarde94242 4 10 8 7 1 8 2 3 6 7
Vardas94243 Pavarde94243 2 1 1 3 5 9 6 10 3 3
Vardas94244 Pavarde94244 5 4 8 1 7 7 4 3 4 1
Vardas94245 Pavarde94245 2 5 2 9 1 4 6 10 5 7
Vardas94246 Pavarde94246 10 5 6 7 6 10 8 1 4 1
Vardas94247 Pavarde94247 9 9 9 5 8 10 7 8 8 9
Vardas94248 Pavarde94248 4 2 8 5 3 9 4 3 3 9
Vardas94249 Pavarde94249 1 7 5 10 1 1 3 5 8 10
Vardas94250 Pavarde94250 3 1 8 2 2 6 2 7 4 6
Vardas94251 Pavarde94251 5 6 9 9 7 5 3 1 6 3
Vardas94252 Pavarde94252 1 1 4 10 6 4 8 7 9 5
Vardas94253 Pavarde94253 8 2 6 4 7 3 10 2 9 3
Vardas94254 Pavarde94254 8 7 10 5 6 2 8 7 3 4
Vardas94255 Pavarde94255 4 7 5 5 9 10 5 7 8 8
Vardas94256 Pavarde94256 8 3 6 4 8 10 7 1 2 4
